Particle ID,FWS Total,SWS Total,FL Yellow Total,FL Orange Total,FL Red Total,FL Green Total
53928,1.129E+04,1223,135.1,370.9,5141,96.62
53962,7678,1061,81.73,173.3,2464,94.38
54005,6.203E+04,2.878E+04,618.2,2.082E+04,3.3E+05,784.6
54037,3.518E+04,8054,1908,1082,1.53E+04,568.3
54049,1.328E+04,1876,102.4,468,6250,116.5
54056,2.01E+04,7367,41.54,124.4,1424,54.58
54171,1.436E+04,1868,94.39,282.3,4276,170.7
54189,1.913E+04,7046,995.6,584.3,7833,363
54203,1.244E+04,4046,90.41,352.7,7265,181.2
54207,1.497E+04,3109,86.93,510.8,6431,163
54224,1.909E+04,5755,1350,803.4,1.012E+04,425.4
54269,3.212E+04,4815,1218,785.4,1.082E+04,398.4
54350,2.407E+04,3160,60.04,61.82,156,67.7
54425,2.46E+04,4405,1177,589.1,7952,518.5
54476,2.892E+04,7781,1704,1015,1.388E+04,464.9
54491,1.076E+04,3845,1603,946.9,1.406E+04,575.4
54574,1.95E+05,4.998E+04,2.239E+04,2.659E+04,6.084E+04,1.784E+04
54631,9.225E+04,2.335E+05,985.1,932.4,220.2,89.43
54750,2.605E+04,8371,1331,868.4,1.217E+04,538.2
54763,3.63E+04,6751,1267,964.5,1.503E+04,447.9
54772,1.705E+04,6060,128.4,1287,1.743E+04,188.9
54870,9167,1323,66.25,218.5,3382,82.33
54924,3.174E+04,1.58E+04,159.9,2126,2.92E+04,333.2
54929,1.951E+04,4757,1999,1174,1.665E+04,637.5
55008,1.637E+04,5070,104.1,1016,1.145E+04,214.6
55018,3.159E+04,1.123E+04,3811,2333,3.374E+04,1352
55071,6.739E+04,1.006E+04,201.5,2263,3.561E+04,231.4
55097,3.838E+04,5981,1882,974,1.329E+04,664.2
55121,3.558E+04,5865,4369,1324,1.451E+04,1085
55137,1.876E+04,3281,1232,671.5,9051,425.2
55164,1.308E+04,3853,1129,798.1,1.188E+04,351.1
55169,3.456E+04,7362,1130,624.6,8390,413
55198,1.383E+04,1218,141.5,750.2,1.064E+04,172
55245,3.328E+04,1.922E+04,47.46,81.78,382.5,80.43
55330,2.232E+04,5205,1849,984.1,1.37E+04,622.1
55344,7801,563.6,99.91,242.8,3994,117.2
55367,3.383E+04,6878,2324,1047,1.458E+04,695.4
55385,2.226E+04,2949,1111,563.3,7679,383.6
55447,2.363E+04,4580,1352,859.3,1.275E+04,450.9
55523,7515,704.4,55.92,125.4,1905,105.5
55538,1.541E+04,9.448E+04,128.6,157.8,74.25,38.95
55544,2.387E+04,3558,155.2,84.56,298.9,101.1
55548,2.787E+04,9587,154.1,148.9,1276,174
55552,2.16E+04,3264,1928,1044,1.487E+04,525.2
55619,2.194E+04,4712,907.4,829.6,1.224E+04,480.2
55641,1.926E+04,1.087E+04,239.4,2072,2.019E+04,429.8
55731,3.04E+04,5872,2307,1103,1.544E+04,624.7
55756,9.039E+04,5.071E+04,258.6,5355,7.041E+04,437
55759,9942,931.2,101.7,414.1,5534,145
55823,2.173E+04,4.096E+04,261.1,1764,2.482E+04,164.3
55863,2.722E+04,6282,30.95,76.81,309.8,75.13
55870,1.005E+04,2263,1348,772.7,9223,495.7
55892,3.139E+04,4662,1687,990.2,1.397E+04,480.7
56078,3.953E+04,4507,1142,824.5,1.14E+04,404.9
56100,2.098E+04,4096,830.3,563.1,7160,311.4
56106,1.31E+04,1762,79.17,408.1,6136,115.2
56160,2.943E+04,6056,2580,2884,6221,2111
56230,1.872E+04,8464,1573,694,7742,431.2
56243,2.646E+04,1.045E+04,67.45,198.1,2683,85.8
56258,1.762E+04,2880,1059,650.8,8071,399.7
56263,3.33E+04,4215,944.8,580.1,7391,373.7
56275,2.274E+04,4665,663.8,529.2,8026,353.1
56361,1.002E+04,1450,106.4,587.6,7837,117.3
56364,1.033E+04,1719,120.2,492.3,8188,136
56368,2.634E+04,1.076E+04,3081,1274,1.724E+04,864.5
56373,8924,731.7,89.52,128.6,2125,97.58
56377,2.781E+04,5016,1834,923,1.241E+04,537.5
56402,2.868E+04,6079,934,778.7,1.198E+04,372
56427,3.463E+04,4152,1818,966.1,1.322E+04,516.3
56440,1.235E+04,2243,21.81,14.01,40.88,42.31
56445,2.677E+04,9092,66.77,55.73,268.4,89.18
56449,1.738E+04,4782,1372,895,1.313E+04,481.8
56459,2.658E+04,4628,1785,751.1,8432,515
56476,2.822E+04,7766,1383,1005,1.395E+04,457
56489,3.153E+04,3758,1190,690.7,9856,358.7
56535,1.983E+04,3212,1061,745.6,1.079E+04,369.2
56586,1.868E+04,7227,1665,1041,1.479E+04,631
56611,2.927E+04,5855,1552,865.2,1.143E+04,505.8
56617,2.267E+04,9539,4668,2904,4.306E+04,1324
56660,3.719E+05,3.653E+05,8334,1.287E+04,2.063E+05,1930
56897,3.941E+04,1.522E+04,7858,4172,6.226E+04,1907
56914,2.906E+04,7540,1851,778.5,9859,520.2
56919,8182,425.2,110.8,205.6,3631,91.44
56951,2.233E+04,1.112E+05,262.1,360.2,77.94,34.88
56969,2.975E+04,6405,73.72,126.7,1243,108.1
56983,1.305E+04,8.623E+04,137.5,180.4,84.46,46.2
56985,3.937E+04,1.072E+05,175.7,250,3254,162.9
56990,3.692E+04,1.251E+04,6456,3045,4.12E+04,1421
57045,1.165E+05,2.575E+05,1261,1342,270.4,89.09
57062,1.79E+04,7213,1154,751.2,1.013E+04,359.2
57075,3.485E+04,4375,2239,1030,1.472E+04,668
57081,2.137E+04,3028,976.8,635.4,9793,340.7
57091,6.902E+04,1.542E+04,154.9,1823,2.706E+04,267.1
57190,9.117E+04,2.94E+04,235.8,787.4,1.19E+04,268.8
57236,2.136E+04,3131,656.8,524,7449,328.2
57260,2.554E+04,3263,1772,957.2,1.309E+04,579
57290,1.137E+05,3.535E+04,239.7,210.6,47.37,12.24
57291,7.92E+05,1.387E+05,1404,1236,229.9,51.34
57292,3.6E+05,1.215E+05,677.3,558,86.8,28
57293,2E+05,8.985E+04,395.8,335,45.57,10
57294,2E+05,8.414E+04,353.1,341.1,37.06,11.43
57311,2.701E+04,4075,1503,798,1.018E+04,549.7
57323,2.735E+04,6450,1693,860.7,1.146E+04,589.4
57331,4.789E+04,2.183E+04,273.3,5043,6.892E+04,279.4
57338,7.466E+04,2.757E+04,260.8,1821,2.884E+04,329.5
57348,1.243E+04,2740,1314,663.7,9218,390
57349,4.218E+04,5274,117.6,235.7,352.4,121.2
57380,1.185E+04,1238,168.2,1069,1.685E+04,173.6
57393,9404,940.7,79.73,274.9,4565,92.74
57475,3.102E+04,6065,1747,1005,1.404E+04,551.7
57495,1.529E+04,1730,29.39,41.66,80.33,60.74
57571,2.09E+04,2286,1386,847.5,1.164E+04,415.9
57607,2.865E+04,3502,947.5,662.1,1.036E+04,329.5
57639,2.151E+05,8.221E+04,431.1,7623,1.137E+05,517.4
57771,2.186E+04,2532,227.2,2438,3.989E+04,259.1
57780,1.023E+04,1467,130.5,455.7,8870,214.7
57871,1.413E+04,2169,144.5,579.2,1.168E+04,154.5
57900,1.092E+04,2159,126.1,402.8,6707,149
57904,2.853E+04,4083,741.7,769.3,1.25E+04,470.4
57931,2.148E+04,4031,1343,756.2,1.167E+04,469.8
57954,1.854E+04,5389,216.6,190.3,1540,192.4
57964,2.571E+04,5122,2768,1022,1.325E+04,695.7
58000,2.757E+04,6721,1746,1111,1.594E+04,577.7
58025,2.387E+04,8061,974.8,557.8,3891,409.9
58027,1.998E+04,3.324E+04,63.76,59.26,246.4,62.77
58133,2.543E+04,5470,281.2,3225,5.615E+04,553.7
58227,2.629E+04,5633,1444,835.6,1.162E+04,501
58242,1.193E+04,3020,609.9,1927,4662,603.8
58266,3.453E+04,4920,1173,745.8,9786,416.3
58327,2.098E+04,2264,976.7,601.1,8186,336.4
58354,2.537E+04,8789,3612,2229,3.331E+04,908.1
58416,2.661E+04,4117,799,587.5,8585,335
58514,3.007E+04,6288,1325,941.6,1.491E+04,493
58523,1.964E+04,4498,1124,972,1.41E+04,418.6
58566,1.276E+04,2961,985.2,683.8,8699,481.2
58581,1.494E+04,5928,2051,1410,2.238E+04,654.4
58615,1.739E+04,5114,982.7,3141,7065,933.1
58667,2.729E+04,4224,1816,1141,1.724E+04,651.5
58681,1.192E+04,1644,60.59,255.2,2248,111.8
58718,3.926E+04,6793,1727,1184,1.679E+04,582.5
58787,2.118E+04,7205,74.34,344.1,4051,127.1
58790,2.918E+04,4661,206.9,2699,4.192E+04,381.7
58819,7.851E+04,1.029E+04,304.5,392.3,875.9,359.6
58826,3.023E+04,5181,1576,908.2,1.325E+04,534.8
58872,3.178E+04,5535,2124,984.4,1.428E+04,660.5
58942,3.902E+04,5790,732.5,405.6,5675,298.3
58969,2.723E+04,3276,795.8,512.2,6482,320.1
58991,2.949E+04,7051,1478,1127,1.577E+04,517.4
59019,1.655E+04,5859,165.6,811.1,1.074E+04,181.6
59084,9465,1157,67.29,236.9,4389,217.5
59085,2.342E+04,1.152E+04,93.76,888.5,1.203E+04,110.8
59109,2.509E+05,5.47E+04,2.014E+04,6.06E+04,1.28E+05,1.621E+04
59147,2.678E+04,7536,27.26,37.59,138.1,35.09
59156,2.759E+04,4366,1342,997.1,1.48E+04,472.9
59175,1.906E+04,2254,69.17,383.3,4448,85.18
59282,1.013E+04,1541,1022,607.1,8460,364.4
59283,1.806E+04,3475,1158,652.8,8772,563.3
59325,7.931E+05,2.176E+05,1235,901,2110,1075
59383,2.983E+04,4083,1615,795.4,9949,465.2
59387,1.874E+04,3448,1952,989.2,1.25E+04,578.3
59485,3.725E+04,1.17E+04,3443,596,2997,1443
59654,2.694E+04,4972,2021,1108,1.531E+04,668.4
59763,1.615E+04,1516,73.9,115.4,1565,91.6
59803,2.061E+04,4543,145.5,1167,1.823E+04,216.8
59833,1.706E+04,4263,1777,999.3,1.435E+04,549.3
59940,1.841E+04,1766,442.3,467,6725,202.2
59955,2.633E+04,4134,993.1,747.1,1.022E+04,399.8
60136,1.305E+04,2409,18.32,36.02,111.3,48.34
60163,1.836E+04,3151,1323,709.2,1.014E+04,447.7
60190,7.41E+04,4.344E+04,96.95,128.3,225.7,160.7
60226,2.259E+04,3309,1085,627.7,9115,418.9
60242,2.193E+04,4949,1138,555.1,7123,405.7
60302,1.381E+04,970,133.7,624,8174,194.4
60337,2.842E+04,5392,2162,912.8,1.229E+04,574.6
60374,1.224E+04,4387,1526,850.2,1.069E+04,493.4
60406,2.175E+04,5563,1364,686.1,8783,472.6
60428,7707,541.8,59.73,222.5,3455,107.1
60461,1.974E+05,3.075E+04,152,104,37.96,10.11
60462,2E+05,6.613E+04,171.1,173.7,40.84,11.97
60463,2E+05,9.714E+04,213.2,199.1,44.02,16.17
60489,2.361E+04,3717,660.5,578.1,8398,324.6
60499,3.291E+04,5422,1266,964,1.371E+04,455.3
60500,9024,2396,77.38,144.4,3354,79.58
60570,3.115E+04,7927,2335,2201,5028,2038
60571,4.483E+04,3.05E+04,257.3,4796,7.015E+04,404.3
60579,2.518E+04,2609,55.88,90.41,121.6,61.49
60612,2.528E+04,1.086E+04,2769,1447,1.87E+04,728.9
60615,2.268E+04,4957,1774,916.5,1.187E+04,533.2
60677,1.211E+04,674.6,151.6,553.6,7941,164.3
60709,1.332E+04,1306,109.5,779,1.147E+04,181.3
60772,3.031E+04,5855,1873,1205,1.997E+04,598.8
60835,2.525E+04,4066,1349,841.6,1.197E+04,432.1
60857,2.062E+04,1.525E+04,2210,553.4,3303,979.2
60875,2.665E+04,1.116E+04,9845,2597,1.195E+04,3161
60883,8488,1.05E+04,25.71,29.23,100.2,44.9
60927,3.43E+04,4377,1080,735.7,1.086E+04,376.3
60997,1.106E+04,9302,30.81,48.96,248,49.15
61034,2.858E+04,2784,930.5,593.8,8504,366.6
61044,8.698E+04,4.324E+04,229.3,2810,4.341E+04,339.2
61095,3.249E+04,7196,1722,1115,1.714E+04,644.6
61153,2.734E+04,2.386E+04,51.98,157.4,591.4,78.22
61154,2.609E+04,2.736E+04,37.92,20.71,47.02,34.24
61156,1.48E+04,1843,104.5,755.6,1.197E+04,114.2
61167,8864,1988,79.02,201.6,3239,83.15
61170,2.401E+04,4026,1333,893.1,1.142E+04,505.2
61290,1.468E+04,4302,179.3,219.1,2073,147.7
61322,3.162E+04,5243,1497,897.1,1.335E+04,528.1
61351,1.253E+04,1334,109.3,432.8,7842,158.3
61367,3.483E+04,1.143E+04,2156,1299,1.888E+04,651
61390,1.989E+04,4619,223.5,3979,6.737E+04,429.1
61420,2.719E+04,5190,94.61,126.1,1689,84.94
61436,1.857E+04,4326,2012,780.4,9622,550.5
61486,3.214E+04,4755,1532,1083,1.53E+04,510.9
61529,1.237E+04,1888,85.56,280.9,5725,139.1
61530,2.843E+04,3345,1004,582.4,7819,345.4
61582,1.527E+04,4769,161.5,1255,1.544E+04,182.5
61590,3.764E+04,4860,1136,801.6,1.217E+04,476.4
61757,2.653E+04,3517,546.9,632.7,9704,260.1
61781,1.485E+04,1627,168.9,70.73,434.8,123.8
61785,1.767E+04,8.769E+04,143.7,171.8,62.33,45.41
61791,1.753E+04,2584,998.9,629.1,9202,364.2
61830,4.902E+04,2.096E+04,4492,5050,1.193E+04,3653
61863,2.625E+04,5860,1425,795.5,1.022E+04,418.6
61906,2.831E+04,1.402E+05,271.1,307.2,181.8,58.96
61957,2.742E+04,7337,50.88,145.3,1342,110.5
61985,1.28E+04,1852,143.3,469.3,6734,163.2
61990,2.32E+04,3601,1375,786,1.102E+04,443.5
62060,3.416E+04,8326,4173,2220,3.356E+04,1040
62191,5.484E+04,1.847E+04,166.7,1425,2.289E+04,272.7
62289,2.85E+04,8596,1926,1055,1.504E+04,589.5
62381,2.579E+04,6.961E+04,89.55,349.1,775.7,76.58
62420,3.081E+04,5757,1335,674.3,8692,375.6
62431,1.079E+04,1565,116.8,486.9,8167,183.2
62544,2.276E+04,5341,1613,848.5,1.24E+04,503.7
62606,3.207E+04,3092,2146,728,8491,571.1
62660,2.884E+04,5925,1363,822.8,1.251E+04,612.7
62690,2.978E+04,1.17E+04,53.1,137.4,1691,106.8
62715,1.834E+04,5625,1788,932.2,1.402E+04,576.8
62734,2.572E+04,4202,1385,815,1.149E+04,575.8
62769,2.509E+04,4718,796.2,571.4,8491,329.8
62779,1.9E+04,2898,1191,640.4,8957,438.4
62804,1.065E+04,4934,1376,1064,1.484E+04,481.3
62821,2.889E+04,4448,1767,843,1.075E+04,505.7
62856,2.366E+04,4355,1931,1087,1.748E+04,537.1
62895,2.651E+04,4291,1017,630.8,9524,395.9
62942,1.844E+04,3418,788.1,999.9,1.509E+04,299.9
63022,8309,1276,62.01,142.1,3235,94.9
63113,1.699E+04,3766,1732,1003,1.32E+04,636.7
63142,2.385E+04,5311,2537,1237,1.847E+04,755.3
63181,9613,1157,80.99,292.9,5762,120
63195,9.375E+04,2.524E+04,686.5,621.9,6507,207.8
63212,2.643E+04,5742,1415,884,1.332E+04,401.3
63218,3.011E+04,4110,795.1,694.4,1.176E+04,377.9
63254,1.732E+04,1002,47.78,39.5,100.9,57.38
63275,2.628E+04,3299,1024,644.8,8354,371.6
63280,2.375E+04,2494,1445,820.2,1.213E+04,451.8
63299,1.104E+04,834.3,130.9,457.3,9049,169.4
63307,2.861E+04,9926,190.6,128.9,1877,202.4
63326,2.56E+04,6810,1045,672.6,9480,482.6
63353,6.973E+04,8311,224,1842,2.94E+04,234.2
63389,2.238E+04,4669,1402,715.5,9449,404.3
63423,3.376E+04,1.348E+04,1664,940.9,1.403E+04,522
63427,3.379E+04,7674,2362,1258,1.797E+04,640.4
63444,1.105E+04,2308,151.9,737.7,1.111E+04,163.9
63488,3.376E+04,7016,2322,948.4,1.165E+04,650.2
63603,2.919E+04,9133,64.68,145.5,1128,171.6
63651,3.413E+04,9663,1344,1182,1.879E+04,642.8
63779,4.04E+04,5511,284.6,5380,8.266E+04,350.5
63825,2.641E+04,3115,1212,662,9692,353.6
63966,3.045E+04,6310,1263,1048,1.517E+04,438.8
63985,5.068E+05,6.527E+05,1.638E+04,3.677E+05,7.276E+05,1310
64017,1.367E+04,2254,40.14,71.05,470.1,46.23
64112,9619,1171,102.2,190.3,3150,140.2
64117,3.054E+04,3672,865.9,759.8,1.206E+04,401
64192,4.14E+04,6835,327.1,353.1,4618,217.4
64320,2.932E+04,5888,1419,884.2,1.268E+04,485.4
64417,2.549E+04,3901,386.4,4461,7.599E+04,430.2
64426,3.425E+04,1.019E+04,2337,1250,1.869E+04,675
64480,1.88E+05,2.552E+05,1378,1476,265.8,92.5
64505,1.396E+06,2.906E+05,2474,2108,412.6,80.56
64506,2E+05,8.536E+04,328.7,316.4,44.83,10.37
64507,2E+05,7.454E+04,381.3,312.3,45.82,10.22
64508,2E+05,7.492E+04,348.4,318.4,47.59,10.26
64536,2.333E+04,2990,109.9,666.1,8721,161.2
64571,3.736E+04,7047,1170,2330,5101,1122
64586,8983,2552,1583,844.8,1.005E+04,466.9
64650,1.026E+04,727.5,96.03,249.9,3522,123.4
64678,1.369E+04,1731,102.9,536.6,7402,239.7
64718,2.437E+04,3114,853.1,486.1,7153,336.9
64738,3.04E+04,4596,1322,780,1.177E+04,466.8
64757,2.742E+05,3.433E+05,1.832E+04,1.258E+05,2.473E+05,1.372E+04
64789,2.644E+04,5720,1232,703.7,1.022E+04,462
64793,1.324E+04,2089,103.5,446,6263,121.2
64832,3.162E+04,3277,1704,923.3,1.249E+04,583.2
64833,3.79E+04,2.207E+04,113.3,794,1.399E+04,146.1
64874,1.418E+04,2411,152.1,682.5,8660,125.8
64877,2.283E+04,5294,1108,647.5,9546,313.7
64899,1.254E+04,1826,504.1,282.7,3421,199
65085,2.567E+04,7034,2360,1202,1.606E+04,659.6
65086,2.842E+04,9255,2211,1035,1.5E+04,633.3
65108,3.976E+04,5490,1323,870.2,1.155E+04,408.9
65129,3.246E+04,9264,1667,1122,1.599E+04,496.4
65133,2.107E+04,2.561E+04,82.09,145.9,2719,131.3
65204,2.553E+04,5308,1050,738.6,1.087E+04,535
65220,3.202E+04,7327,2184,1086,1.551E+04,693.8
65258,2.425E+04,3446,1326,879.9,1.217E+04,418.7
65286,4.375E+04,5989,143.5,228.4,467,175.5
65289,3.17E+04,7881,2174,895.2,1.138E+04,610.1
65296,8951,512.8,106.6,255.6,4777,85.19
65311,8561,999.9,51.97,131.1,2114,63.85
65334,1.312E+05,4.391E+04,190.2,2350,3.852E+04,207.3
65360,1.752E+04,3527,146.4,1629,1.926E+04,261.3
65406,1.523E+04,1910,143.4,903.5,1.389E+04,192.2
65530,1.206E+04,1047,135,533,6842,228.9
65590,2.124E+04,2.867E+04,1.958E+04,5301,2.587E+04,8232
65639,2.707E+04,2668,1394,663,8620,494
65662,1.824E+04,2131,94.38,215.9,3029,191.6
65756,4.59E+04,9839,2696,1369,1.828E+04,794.9
65819,2.617E+04,3248,1545,901.2,1.208E+04,551.7
65825,2.494E+04,4018,1687,969.8,1.471E+04,534.9
65863,1.031E+04,1545,149.6,782.4,1.169E+04,146.1
65888,3.106E+04,8840,1405,840.4,1.214E+04,426
65965,2.186E+04,5104,607.8,329.1,3012,483.8
66005,1.767E+04,2903,857.7,610.2,8659,444.1
66043,2.434E+04,7749,159.7,1128,1.887E+04,272.6
66057,2.188E+04,4645,1030,736.9,9764,373.7
66089,1.858E+04,4159,37.77,30.55,101.2,43.43
66129,1.853E+04,5016,127,1211,1.543E+04,200.1
66173,8.975E+04,3.885E+04,277.2,4199,5.752E+04,419.2
66323,2.479E+04,9210,2912,1363,1.837E+04,1007
66349,1.097E+04,1465,113.7,439.7,7584,173
66373,1.096E+04,2982,137.8,524.8,7473,96.78
66426,2.736E+04,4520,1971,915.4,1.185E+04,562.3
66493,2.044E+04,3697,24.19,26.49,89.67,50.28
66542,1.698E+04,1.963E+04,21.12,33.03,81.4,33.74
66543,3.689E+04,1.985E+04,42.3,104,236.8,86.61
66576,4.066E+04,7407,1464,974.3,1.369E+04,601.1
66580,4.001E+04,6533,1382,792.7,1.101E+04,435
66639,3.3E+04,1.093E+04,1926,1435,2.089E+04,701.6
66658,6.356E+04,3.565E+04,199.6,1546,2.465E+04,239
66683,2.207E+04,4958,883.9,606.6,8989,319.1
66713,2.733E+04,1.037E+04,1526,1160,1.724E+04,456.4
66739,2.393E+04,3603,1187,743.5,9804,362.7
66790,4.306E+04,2.532E+04,3743,1317,1.419E+04,1375
66824,3.764E+04,5547,1341,793.4,1.131E+04,449.9
66860,2.694E+04,3856,1245,700.5,9627,400.1
66872,1.646E+04,2793,344.8,926.7,1227,358.4
66883,3.5E+04,7144,1153,845.8,1.137E+04,413.3
66892,2.168E+04,3186,789.9,510.4,7260,292.5
66904,2.661E+04,4400,1105,604.4,8787,420.3
66927,1.781E+04,1.475E+04,1344,675.5,9180,872.8
66976,4.468E+04,2.021E+04,1.257E+04,5633,8.188E+04,2762
67005,5.965E+04,8566,142.3,1797,2.949E+04,290.5
67012,1.992E+04,6036,2093,1103,1.506E+04,597.8
67018,1.246E+04,6119,1715,877.1,1.157E+04,470.2
67059,2.773E+04,4386,2026,1145,1.596E+04,608
67168,1.71E+04,2108,114.1,439.7,5503,147.8
67207,3.209E+04,7452,652,283.6,2527,373
67250,2.873E+04,5127,1525,902.2,1.245E+04,599.5
67346,5.038E+04,1.353E+04,123.3,66.42,144.8,379.8
67348,2.763E+04,9216,1029,701,9298,345.8
67420,4.53E+04,2.479E+04,163.9,1136,1.845E+04,194
67449,1.208E+04,1831,88.7,212.7,3957,115.8
67458,1.427E+04,3151,69.39,149.1,3007,111.2
67482,3.169E+04,5673,1330,941.7,1.425E+04,446.6
67551,3.144E+04,6336,2544,1193,1.579E+04,643.7
67655,2.267E+04,4.715E+04,4177,2384,3.319E+04,1084
67705,1.684E+04,1803,128.2,955.8,1.468E+04,163.9
67706,1.016E+04,727.1,161.6,544.2,9724,157.1
67710,7245,620.5,97.61,396.2,4769,90.29
67717,1.123E+04,1121,141.5,236.1,4492,114.9
67801,3.197E+04,5932,1528,881.2,1.308E+04,512.4
67836,4.67E+04,7013,138.6,1431,2.077E+04,277.3
67840,2.213E+04,4616,707.7,536,8003,315.3
67841,2.218E+04,2967,1392,616.9,7941,483
67853,1.967E+04,1699,172.9,1566,2.043E+04,226.1
67891,1.78E+04,3.993E+04,242,198.5,467.4,319.6
67898,4.124E+04,7757,1942,1069,1.397E+04,622.4
67901,1.424E+05,3.277E+04,85.21,81.94,32.15,14.58
67902,1.644E+05,3.165E+04,96.21,93.34,38.93,16.24
67903,1.97E+05,3.053E+04,173,139.5,45.61,12.03
67904,2E+05,6.041E+04,210.4,172.2,41.01,10.28
67905,2E+05,6.871E+04,198.9,181.1,46.69,10
67906,2E+05,6.12E+04,207.8,194,45.51,12.67
67940,3.093E+04,4770,1375,688.8,9207,415.6
67983,2.968E+04,3243,56.55,46.19,91.05,74.07
67992,2.883E+04,3547,1273,749.4,1.084E+04,382
68075,2.963E+04,7213,1697,1042,1.487E+04,511.5
68086,1.067E+04,1472,91.03,179.1,3203,122.7
68135,2.099E+04,4151,869.9,660.6,9406,280.5
68143,1.67E+04,2144,321.8,134.8,1329,243.1
68151,2.433E+04,6064,1389,888.4,1.275E+04,458.1
68289,1.289E+04,2207,129.3,661.1,8703,153.7
68290,3.408E+04,1.885E+04,71.51,290.9,2425,89.16
68293,4.139E+04,8912,1305,757.5,1.059E+04,484.1
68309,2.075E+04,5788,260.4,226.5,1932,72.42
68323,1.632E+04,3771,102.8,57.78,339.7,93.73
68335,1.163E+05,8.049E+04,2.418E+04,1.126E+04,1.104E+05,2274
68359,2.894E+04,6497,1638,981.9,1.369E+04,526.2
68417,2.196E+04,4653,51.65,58.73,257.7,64.69
68537,3.141E+04,1.241E+04,216.7,336.6,2588,242.2
68585,2.235E+04,2697,1034,553.4,7993,430.5
68608,3.361E+04,4.896E+04,119.2,435.5,5942,178.1
68613,2.737E+04,4921,1804,1095,1.615E+04,590.8
68614,1.075E+04,1116,84.02,223.6,4470,89.39
68697,3.099E+04,5168,1601,821.5,1.105E+04,455.9
68707,4.338E+04,7229,1643,937.3,1.273E+04,664.7
68771,1.788E+05,1.386E+05,823.4,1.326E+04,1.976E+05,737.4
68807,3.369E+04,5503,1564,852.5,1.138E+04,539.5
68811,2.314E+04,6694,209,2143,2.867E+04,205.6
68835,2.684E+04,5959,1600,818.9,1.09E+04,581.5
68913,3.594E+04,3909,113.2,102.2,204.7,181.6
68940,1.884E+04,3545,118.7,293.1,4997,89.91
68977,2.998E+04,4133,967.3,712.4,1.047E+04,348.5
68980,2.614E+04,7594,1697,1041,1.6E+04,611.4
69041,1.153E+04,993.5,108.6,335.1,5911,141.8
69176,9802,2844,1400,830.1,1.139E+04,441.5
69197,1.6E+04,2134,15.38,16.64,56.75,34.75
69205,3.977E+04,4125,198.8,1592,2.492E+04,192.9
69271,2.445E+04,5999,1960,1201,1.718E+04,654.4
69281,1.562E+04,3919,490.1,327.7,3970,336.9
69413,2.262E+04,2302,959.5,479.7,6096,338.7
69425,2.851E+05,6.58E+04,628.8,8789,1.34E+05,979.9
69448,1.619E+04,1350,123.4,782,9064,137.3
69505,2.395E+04,2849,760.5,597.4,8569,328.3
69513,1.459E+04,4381,144.7,1654,2.699E+04,236.4
69715,1.291E+04,4655,111.9,554.4,8667,191.7
69763,2.284E+04,6543,43.21,175.6,1122,67.18
69780,2.912E+04,4639,1294,813.5,1.219E+04,449.5
69792,9710,1043,98.94,173.1,3293,110.6
69805,4.759E+05,6.359E+04,2.911E+04,1.193E+05,2.503E+05,1.641E+04
69820,2.029E+04,6713,1942,984.5,1.245E+04,586.4
69858,2.019E+04,1.072E+04,1241,807.9,1.153E+04,528.2
69888,1.186E+04,3706,17.56,17.04,68.07,34.92
69897,1.021E+04,3152,131.5,163,376.8,225.2
69948,1.454E+04,8273,103.6,140.6,1181,146.1
69971,1.03E+04,1234,76.64,169.9,3265,134.2
69982,1.812E+04,2551,1201,704.6,9587,455.2
70021,3.784E+04,6133,1871,654.8,7952,539.7
70030,2.265E+04,3793,920.5,678.7,9360,368.6
70051,2.984E+04,4627,2604,1178,1.634E+04,716.8
70057,2.054E+04,3663,686,470.1,7019,273.6
70062,1.244E+04,6312,152.3,778,1.022E+04,121.7
70110,1.465E+04,1437,128.5,492.8,9134,209.1
70120,9078,1846,94.42,2359,4646,107.3
70125,7.997E+04,3.498E+04,352.9,1760,3.981E+04,268.8
70169,1.956E+04,3927,1056,620.3,7692,355.3
70211,1.486E+04,2684,168.5,1393,2.016E+04,300.8
70225,2.425E+04,4765,1462,749.1,9995,496.8
70252,1.312E+04,4208,119.8,317.6,6575,139
70302,2.341E+04,5457,25.79,58.58,291.4,55.6
70318,3.891E+04,2.058E+04,5910,2892,3.948E+04,1639
70394,2.894E+04,3392,1414,856.4,1.165E+04,517.3
70470,1.6E+04,3173,124.1,767,1.073E+04,234.9
70509,4E+04,7727,1797,906.2,1.219E+04,497
70517,4.248E+04,7.786E+04,188.5,173.1,339.5,172.4
70609,3.547E+04,4559,186.9,1821,2.456E+04,251.9
70623,4.48E+05,1.187E+05,595.1,1.154E+04,1.699E+05,579
70648,8372,1223,70.29,174.4,2986,92.64
70656,1.957E+04,2003,972.4,512.7,7342,338.4
70660,1.937E+04,2955,633.2,515.1,7230,247.6
70713,9119,838.9,95.73,210.7,3789,117.8
70714,2.398E+04,5778,1492,915.6,1.342E+04,527.2
70742,9345,1439,92.82,299.1,3893,84.97
70783,2.626E+04,3219,873.7,503.7,6977,437.7
70812,2.39E+04,7005,1472,777.2,1.035E+04,598.9
70910,1.39E+04,3103,84.63,606.4,7512,140.3
70913,1.939E+04,4617,1090,779.5,1.09E+04,383.4
70975,1.029E+04,1275,148.5,311.8,4784,140.8
